defined_class	anatomical_entity
http://purl.obolibrary.org/obo/XPO_0129492	http://purl.obolibrary.org/obo/XAO_0000024
http://purl.obolibrary.org/obo/XPO_0129493	http://purl.obolibrary.org/obo/XAO_0005054
http://purl.obolibrary.org/obo/XPO_0129494	http://purl.obolibrary.org/obo/XAO_0004609
http://purl.obolibrary.org/obo/XPO_0129495	http://purl.obolibrary.org/obo/XAO_0003002
http://purl.obolibrary.org/obo/XPO_0129496	http://purl.obolibrary.org/obo/XAO_0003210
http://purl.obolibrary.org/obo/XPO_0129497	http://purl.obolibrary.org/obo/XAO_0004018
http://purl.obolibrary.org/obo/XPO_0129498	http://purl.obolibrary.org/obo/XAO_0005147
http://purl.obolibrary.org/obo/XPO_0129499	http://purl.obolibrary.org/obo/XAO_0004013
http://purl.obolibrary.org/obo/XPO_0129500	http://purl.obolibrary.org/obo/XAO_0004180
http://purl.obolibrary.org/obo/XPO_0129501	http://purl.obolibrary.org/obo/XAO_0000209
http://purl.obolibrary.org/obo/XPO_0129502	http://purl.obolibrary.org/obo/XAO_0004022
http://purl.obolibrary.org/obo/XPO_0129503	http://purl.obolibrary.org/obo/XAO_0004021
http://purl.obolibrary.org/obo/XPO_0129504	http://purl.obolibrary.org/obo/XAO_0003205
http://purl.obolibrary.org/obo/XPO_0129505	http://purl.obolibrary.org/obo/XAO_0004012
http://purl.obolibrary.org/obo/XPO_0129506	http://purl.obolibrary.org/obo/XAO_0003013
http://purl.obolibrary.org/obo/XPO_0129507	http://purl.obolibrary.org/obo/XAO_0003239
http://purl.obolibrary.org/obo/XPO_0129508	http://purl.obolibrary.org/obo/XAO_0000115
http://purl.obolibrary.org/obo/XPO_0129509	http://purl.obolibrary.org/obo/XAO_0004152
http://purl.obolibrary.org/obo/XPO_0129510	http://purl.obolibrary.org/obo/XAO_0001011
http://purl.obolibrary.org/obo/XPO_0129511	http://purl.obolibrary.org/obo/XAO_0005024
http://purl.obolibrary.org/obo/XPO_0129512	http://purl.obolibrary.org/obo/XAO_0000100
http://purl.obolibrary.org/obo/XPO_0129513	http://purl.obolibrary.org/obo/XAO_0003176
http://purl.obolibrary.org/obo/XPO_0129514	http://purl.obolibrary.org/obo/XAO_0003075
http://purl.obolibrary.org/obo/XPO_0129515	http://purl.obolibrary.org/obo/XAO_0003153
http://purl.obolibrary.org/obo/XPO_0129516	http://purl.obolibrary.org/obo/XAO_0003152
http://purl.obolibrary.org/obo/XPO_0129517	http://purl.obolibrary.org/obo/XAO_0003190
http://purl.obolibrary.org/obo/XPO_0129518	http://purl.obolibrary.org/obo/XAO_0000285
http://purl.obolibrary.org/obo/XPO_0129519	http://purl.obolibrary.org/obo/XAO_0004044
http://purl.obolibrary.org/obo/XPO_0129520	http://purl.obolibrary.org/obo/XAO_0004043
http://purl.obolibrary.org/obo/XPO_0129521	http://purl.obolibrary.org/obo/XAO_0004029
http://purl.obolibrary.org/obo/XPO_0129522	http://purl.obolibrary.org/obo/XAO_0000090
http://purl.obolibrary.org/obo/XPO_0129523	http://purl.obolibrary.org/obo/XAO_0003165
http://purl.obolibrary.org/obo/XPO_0129525	http://purl.obolibrary.org/obo/XAO_0003001
http://purl.obolibrary.org/obo/XPO_0129526	http://purl.obolibrary.org/obo/XAO_0004583
http://purl.obolibrary.org/obo/XPO_0129527	http://purl.obolibrary.org/obo/XAO_0000078
http://purl.obolibrary.org/obo/XPO_0129528	http://purl.obolibrary.org/obo/XAO_0003161
http://purl.obolibrary.org/obo/XPO_0129529	http://purl.obolibrary.org/obo/XAO_0003028
http://purl.obolibrary.org/obo/XPO_0129530	http://purl.obolibrary.org/obo/XAO_0001001
http://purl.obolibrary.org/obo/XPO_0129531	http://purl.obolibrary.org/obo/XAO_0000263
http://purl.obolibrary.org/obo/XPO_0129532	http://purl.obolibrary.org/obo/XAO_0000185
http://purl.obolibrary.org/obo/XPO_0129533	http://purl.obolibrary.org/obo/XAO_0000052
http://purl.obolibrary.org/obo/XPO_0129534	http://purl.obolibrary.org/obo/XAO_0000113
http://purl.obolibrary.org/obo/XPO_0129535	http://purl.obolibrary.org/obo/XAO_0004265
http://purl.obolibrary.org/obo/XPO_0129536	http://purl.obolibrary.org/obo/XAO_0004294
http://purl.obolibrary.org/obo/XPO_0129537	http://purl.obolibrary.org/obo/XAO_0005232
http://purl.obolibrary.org/obo/XPO_0129538	http://purl.obolibrary.org/obo/XAO_0004085
http://purl.obolibrary.org/obo/XPO_0129539	http://purl.obolibrary.org/obo/XAO_0000001
http://purl.obolibrary.org/obo/XPO_0129540	http://purl.obolibrary.org/obo/XAO_0003011
http://purl.obolibrary.org/obo/XPO_0129541	http://purl.obolibrary.org/obo/XAO_0003226
http://purl.obolibrary.org/obo/XPO_0129542	http://purl.obolibrary.org/obo/XAO_0004310
http://purl.obolibrary.org/obo/XPO_0129543	http://purl.obolibrary.org/obo/XAO_0000214
http://purl.obolibrary.org/obo/XPO_0129544	http://purl.obolibrary.org/obo/XAO_0004322
http://purl.obolibrary.org/obo/XPO_0129545	http://purl.obolibrary.org/obo/XAO_0003023
http://purl.obolibrary.org/obo/XPO_0129546	http://purl.obolibrary.org/obo/XAO_0005195
http://purl.obolibrary.org/obo/XPO_0129547	http://purl.obolibrary.org/obo/XAO_0000048
http://purl.obolibrary.org/obo/XPO_0129548	http://purl.obolibrary.org/obo/XAO_0003160
http://purl.obolibrary.org/obo/XPO_0129549	http://purl.obolibrary.org/obo/XAO_0000050
http://purl.obolibrary.org/obo/XPO_0129550	http://purl.obolibrary.org/obo/XAO_0000083
http://purl.obolibrary.org/obo/XPO_0129551	http://purl.obolibrary.org/obo/XAO_0004290
http://purl.obolibrary.org/obo/XPO_0129552	http://purl.obolibrary.org/obo/XAO_0000178
http://purl.obolibrary.org/obo/XPO_0129553	http://purl.obolibrary.org/obo/XAO_0000441
http://purl.obolibrary.org/obo/XPO_0129554	http://purl.obolibrary.org/obo/XAO_0004411
http://purl.obolibrary.org/obo/XPO_0129555	http://purl.obolibrary.org/obo/XAO_0005148
http://purl.obolibrary.org/obo/XPO_0129556	http://purl.obolibrary.org/obo/XAO_0005146
http://purl.obolibrary.org/obo/XPO_0129557	http://purl.obolibrary.org/obo/XAO_0000425
http://purl.obolibrary.org/obo/XPO_0129558	http://purl.obolibrary.org/obo/XAO_0000467
http://purl.obolibrary.org/obo/XPO_0129559	http://purl.obolibrary.org/obo/XAO_0003043
http://purl.obolibrary.org/obo/XPO_0129560	http://purl.obolibrary.org/obo/XAO_0000439
http://purl.obolibrary.org/obo/XPO_0129561	http://purl.obolibrary.org/obo/XAO_0004087
http://purl.obolibrary.org/obo/XPO_0129562	http://purl.obolibrary.org/obo/XAO_0000047
http://purl.obolibrary.org/obo/XPO_0129563	http://purl.obolibrary.org/obo/XAO_0003064
http://purl.obolibrary.org/obo/XPO_0129564	http://purl.obolibrary.org/obo/XAO_0004017
http://purl.obolibrary.org/obo/XPO_0129565	http://purl.obolibrary.org/obo/XAO_0004353
http://purl.obolibrary.org/obo/XPO_0129566	http://purl.obolibrary.org/obo/XAO_0004327
http://purl.obolibrary.org/obo/XPO_0129567	http://purl.obolibrary.org/obo/XAO_0004208
http://purl.obolibrary.org/obo/XPO_0129568	http://purl.obolibrary.org/obo/XAO_0004620
http://purl.obolibrary.org/obo/XPO_0129569	http://purl.obolibrary.org/obo/XAO_0004511
http://purl.obolibrary.org/obo/XPO_0129570	http://purl.obolibrary.org/obo/XAO_0005214
http://purl.obolibrary.org/obo/XPO_0129571	http://purl.obolibrary.org/obo/XAO_0003186
http://purl.obolibrary.org/obo/XPO_0129572	http://purl.obolibrary.org/obo/XAO_0005019
http://purl.obolibrary.org/obo/XPO_0129573	http://purl.obolibrary.org/obo/XAO_0003010
http://purl.obolibrary.org/obo/XPO_0129574	http://purl.obolibrary.org/obo/XAO_0000269
http://purl.obolibrary.org/obo/XPO_0129575	http://purl.obolibrary.org/obo/XAO_0003164
http://purl.obolibrary.org/obo/XPO_0129576	http://purl.obolibrary.org/obo/XAO_0004308
http://purl.obolibrary.org/obo/XPO_0129577	http://purl.obolibrary.org/obo/XAO_0004423
http://purl.obolibrary.org/obo/XPO_0129578	http://purl.obolibrary.org/obo/XAO_0004556
http://purl.obolibrary.org/obo/XPO_0129579	http://purl.obolibrary.org/obo/XAO_0000114
http://purl.obolibrary.org/obo/XPO_0129580	http://purl.obolibrary.org/obo/XAO_0003222
http://purl.obolibrary.org/obo/XPO_0129581	http://purl.obolibrary.org/obo/XAO_0000124
http://purl.obolibrary.org/obo/XPO_0129582	http://purl.obolibrary.org/obo/XAO_0004001
http://purl.obolibrary.org/obo/XPO_0129583	http://purl.obolibrary.org/obo/XAO_0004050
http://purl.obolibrary.org/obo/XPO_0129584	http://purl.obolibrary.org/obo/XAO_0001017
http://purl.obolibrary.org/obo/XPO_0129585	http://purl.obolibrary.org/obo/XAO_0000446
http://purl.obolibrary.org/obo/XPO_0129586	http://purl.obolibrary.org/obo/XAO_0003247
http://purl.obolibrary.org/obo/XPO_0129587	http://purl.obolibrary.org/obo/XAO_0003135
http://purl.obolibrary.org/obo/XPO_0129588	http://purl.obolibrary.org/obo/XAO_0000397
http://purl.obolibrary.org/obo/XPO_0129589	http://purl.obolibrary.org/obo/XAO_0002000
http://purl.obolibrary.org/obo/XPO_0129590	http://purl.obolibrary.org/obo/XAO_0005243
http://purl.obolibrary.org/obo/XPO_0129591	http://purl.obolibrary.org/obo/XAO_0000189
http://purl.obolibrary.org/obo/XPO_0129592	http://purl.obolibrary.org/obo/XAO_0004206
http://purl.obolibrary.org/obo/XPO_0129593	http://purl.obolibrary.org/obo/XAO_0003034
http://purl.obolibrary.org/obo/XPO_0129594	http://purl.obolibrary.org/obo/XAO_0003041
http://purl.obolibrary.org/obo/XPO_0129595	http://purl.obolibrary.org/obo/XAO_0000107
http://purl.obolibrary.org/obo/XPO_0129596	http://purl.obolibrary.org/obo/XAO_0004019
http://purl.obolibrary.org/obo/XPO_0129597	http://purl.obolibrary.org/obo/XAO_0000440
http://purl.obolibrary.org/obo/XPO_0129598	http://purl.obolibrary.org/obo/XAO_0000249
http://purl.obolibrary.org/obo/XPO_0129599	http://purl.obolibrary.org/obo/XAO_0004597
http://purl.obolibrary.org/obo/XPO_0129600	http://purl.obolibrary.org/obo/XAO_0005026
http://purl.obolibrary.org/obo/XPO_0129601	http://purl.obolibrary.org/obo/XAO_0005053
http://purl.obolibrary.org/obo/XPO_0129602	http://purl.obolibrary.org/obo/XAO_0004497
http://purl.obolibrary.org/obo/XPO_0129603	http://purl.obolibrary.org/obo/XAO_0003047
http://purl.obolibrary.org/obo/XPO_0129604	http://purl.obolibrary.org/obo/XAO_0005199
http://purl.obolibrary.org/obo/XPO_0129605	http://purl.obolibrary.org/obo/XAO_0001103
http://purl.obolibrary.org/obo/XPO_0129606	http://purl.obolibrary.org/obo/XAO_0000307
http://purl.obolibrary.org/obo/XPO_0129607	http://purl.obolibrary.org/obo/XAO_0003051
http://purl.obolibrary.org/obo/XPO_0129608	http://purl.obolibrary.org/obo/XAO_0004074
http://purl.obolibrary.org/obo/XPO_0129609	http://purl.obolibrary.org/obo/XAO_0000170
http://purl.obolibrary.org/obo/XPO_0129610	http://purl.obolibrary.org/obo/XAO_0004038
http://purl.obolibrary.org/obo/XPO_0129611	http://purl.obolibrary.org/obo/XAO_0000372
http://purl.obolibrary.org/obo/XPO_0129612	http://purl.obolibrary.org/obo/XAO_0004049
http://purl.obolibrary.org/obo/XPO_0129613	http://purl.obolibrary.org/obo/XAO_0000358
http://purl.obolibrary.org/obo/XPO_0129614	http://purl.obolibrary.org/obo/XAO_0000042
http://purl.obolibrary.org/obo/XPO_0129615	http://purl.obolibrary.org/obo/XAO_0005166
http://purl.obolibrary.org/obo/XPO_0129616	http://purl.obolibrary.org/obo/XAO_0005135
http://purl.obolibrary.org/obo/XPO_0129617	http://purl.obolibrary.org/obo/XAO_0004625
http://purl.obolibrary.org/obo/XPO_0129618	http://purl.obolibrary.org/obo/XAO_0004529
http://purl.obolibrary.org/obo/XPO_0129619	http://purl.obolibrary.org/obo/XAO_0000423
http://purl.obolibrary.org/obo/XPO_0129620	http://purl.obolibrary.org/obo/XAO_0003246
http://purl.obolibrary.org/obo/XPO_0129621	http://purl.obolibrary.org/obo/XAO_0004400
http://purl.obolibrary.org/obo/XPO_0129622	http://purl.obolibrary.org/obo/XAO_0004059
http://purl.obolibrary.org/obo/XPO_0129623	http://purl.obolibrary.org/obo/XAO_0003054
http://purl.obolibrary.org/obo/XPO_0129624	http://purl.obolibrary.org/obo/XAO_0000131
http://purl.obolibrary.org/obo/XPO_0129625	http://purl.obolibrary.org/obo/XAO_0004455
http://purl.obolibrary.org/obo/XPO_0129626	http://purl.obolibrary.org/obo/XAO_0000159
http://purl.obolibrary.org/obo/XPO_0129627	http://purl.obolibrary.org/obo/XAO_0000338
http://purl.obolibrary.org/obo/XPO_0129628	http://purl.obolibrary.org/obo/XAO_0000057
http://purl.obolibrary.org/obo/XPO_0129629	http://purl.obolibrary.org/obo/XAO_0001002
http://purl.obolibrary.org/obo/XPO_0129630	http://purl.obolibrary.org/obo/XAO_0004439
http://purl.obolibrary.org/obo/XPO_0129631	http://purl.obolibrary.org/obo/XAO_0001102
http://purl.obolibrary.org/obo/XPO_0129632	http://purl.obolibrary.org/obo/XAO_0004270
http://purl.obolibrary.org/obo/XPO_0129633	http://purl.obolibrary.org/obo/XAO_0001101
http://purl.obolibrary.org/obo/XPO_0129634	http://purl.obolibrary.org/obo/XAO_0003265
http://purl.obolibrary.org/obo/XPO_0129635	http://purl.obolibrary.org/obo/XAO_0000022
http://purl.obolibrary.org/obo/XPO_0129636	http://purl.obolibrary.org/obo/XAO_0003238
http://purl.obolibrary.org/obo/XPO_0129637	http://purl.obolibrary.org/obo/XAO_0003061
http://purl.obolibrary.org/obo/XPO_0129638	http://purl.obolibrary.org/obo/XAO_0004289
http://purl.obolibrary.org/obo/XPO_0129639	http://purl.obolibrary.org/obo/XAO_0000292
http://purl.obolibrary.org/obo/XPO_0129640	http://purl.obolibrary.org/obo/XAO_0004602
http://purl.obolibrary.org/obo/XPO_0129641	http://purl.obolibrary.org/obo/XAO_0003198
http://purl.obolibrary.org/obo/XPO_0129642	http://purl.obolibrary.org/obo/XAO_0003194
http://purl.obolibrary.org/obo/XPO_0129643	http://purl.obolibrary.org/obo/XAO_0003199
http://purl.obolibrary.org/obo/XPO_0129644	http://purl.obolibrary.org/obo/XAO_0000451
http://purl.obolibrary.org/obo/XPO_0129645	http://purl.obolibrary.org/obo/XAO_0004068
http://purl.obolibrary.org/obo/XPO_0129646	http://purl.obolibrary.org/obo/XAO_0003103
http://purl.obolibrary.org/obo/XPO_0129647	http://purl.obolibrary.org/obo/XAO_0003162
http://purl.obolibrary.org/obo/XPO_0129648	http://purl.obolibrary.org/obo/XAO_0004239
http://purl.obolibrary.org/obo/XPO_0129649	http://purl.obolibrary.org/obo/XAO_0004447
http://purl.obolibrary.org/obo/XPO_0129650	http://purl.obolibrary.org/obo/XAO_0003048
http://purl.obolibrary.org/obo/XPO_0129651	http://purl.obolibrary.org/obo/XAO_0003150
http://purl.obolibrary.org/obo/XPO_0129652	http://purl.obolibrary.org/obo/XAO_0004479
http://purl.obolibrary.org/obo/XPO_0129653	http://purl.obolibrary.org/obo/XAO_0004271
http://purl.obolibrary.org/obo/XPO_0129654	http://purl.obolibrary.org/obo/XAO_0000421
http://purl.obolibrary.org/obo/XPO_0129655	http://purl.obolibrary.org/obo/XAO_0000023
http://purl.obolibrary.org/obo/XPO_0129656	http://purl.obolibrary.org/obo/XAO_0004033
http://purl.obolibrary.org/obo/XPO_0129657	http://purl.obolibrary.org/obo/XAO_0004032
http://purl.obolibrary.org/obo/XPO_0129658	http://purl.obolibrary.org/obo/XAO_0000182
http://purl.obolibrary.org/obo/XPO_0129659	http://purl.obolibrary.org/obo/XAO_0004235
http://purl.obolibrary.org/obo/XPO_0129660	http://purl.obolibrary.org/obo/XAO_0000049
http://purl.obolibrary.org/obo/XPO_0129661	http://purl.obolibrary.org/obo/XAO_0004217
http://purl.obolibrary.org/obo/XPO_0129662	http://purl.obolibrary.org/obo/XAO_0004296
http://purl.obolibrary.org/obo/XPO_0129663	http://purl.obolibrary.org/obo/XAO_0004263
http://purl.obolibrary.org/obo/XPO_0129664	http://purl.obolibrary.org/obo/XAO_0004053
http://purl.obolibrary.org/obo/XPO_0129665	http://purl.obolibrary.org/obo/XAO_0000267
http://purl.obolibrary.org/obo/XPO_0129666	http://purl.obolibrary.org/obo/XAO_0004304
http://purl.obolibrary.org/obo/XPO_0129667	http://purl.obolibrary.org/obo/XAO_0004540
http://purl.obolibrary.org/obo/XPO_0129668	http://purl.obolibrary.org/obo/XAO_0005070
http://purl.obolibrary.org/obo/XPO_0129669	http://purl.obolibrary.org/obo/XAO_0004397
http://purl.obolibrary.org/obo/XPO_0129670	http://purl.obolibrary.org/obo/XAO_0000255
http://purl.obolibrary.org/obo/XPO_0129671	http://purl.obolibrary.org/obo/XAO_0000282
http://purl.obolibrary.org/obo/XPO_0129672	http://purl.obolibrary.org/obo/XAO_0000141
http://purl.obolibrary.org/obo/XPO_0129673	http://purl.obolibrary.org/obo/XAO_0005244
http://purl.obolibrary.org/obo/XPO_0129674	http://purl.obolibrary.org/obo/XAO_0000041
http://purl.obolibrary.org/obo/XPO_0129675	http://purl.obolibrary.org/obo/XAO_0000148
http://purl.obolibrary.org/obo/XPO_0129676	http://purl.obolibrary.org/obo/XAO_0003166
http://purl.obolibrary.org/obo/XPO_0129677	http://purl.obolibrary.org/obo/XAO_0000143
http://purl.obolibrary.org/obo/XPO_0129678	http://purl.obolibrary.org/obo/XAO_0005028
http://purl.obolibrary.org/obo/XPO_0129679	http://purl.obolibrary.org/obo/XAO_0004126
http://purl.obolibrary.org/obo/XPO_0129680	http://purl.obolibrary.org/obo/XAO_0004112
http://purl.obolibrary.org/obo/XPO_0129681	http://purl.obolibrary.org/obo/XAO_0004110
http://purl.obolibrary.org/obo/XPO_0129682	http://purl.obolibrary.org/obo/XAO_0000365
http://purl.obolibrary.org/obo/XPO_0129683	http://purl.obolibrary.org/obo/XAO_0004232
http://purl.obolibrary.org/obo/XPO_0129684	http://purl.obolibrary.org/obo/XAO_0005132
http://purl.obolibrary.org/obo/XPO_0129685	http://purl.obolibrary.org/obo/XAO_0004465
http://purl.obolibrary.org/obo/XPO_0129686	http://purl.obolibrary.org/obo/XAO_0004000
http://purl.obolibrary.org/obo/XPO_0129687	http://purl.obolibrary.org/obo/XAO_0003253
http://purl.obolibrary.org/obo/XPO_0129688	http://purl.obolibrary.org/obo/XAO_0003172
http://purl.obolibrary.org/obo/XPO_0129689	http://purl.obolibrary.org/obo/XAO_0003174
http://purl.obolibrary.org/obo/XPO_0129690	http://purl.obolibrary.org/obo/XAO_0000361
http://purl.obolibrary.org/obo/XPO_0129691	http://purl.obolibrary.org/obo/XAO_0005033
http://purl.obolibrary.org/obo/XPO_0129692	http://purl.obolibrary.org/obo/XAO_0005261
http://purl.obolibrary.org/obo/XPO_0129693	http://purl.obolibrary.org/obo/XAO_0003032
http://purl.obolibrary.org/obo/XPO_0129694	http://purl.obolibrary.org/obo/XAO_0005186
http://purl.obolibrary.org/obo/XPO_0129695	http://purl.obolibrary.org/obo/XAO_0000417
