defined_class	anatomical_entity
http://purl.obolibrary.org/obo/XPO_0103300	http://purl.obolibrary.org/obo/XAO_0001014
http://purl.obolibrary.org/obo/XPO_0103301	http://purl.obolibrary.org/obo/XAO_0003085
http://purl.obolibrary.org/obo/XPO_0103302	http://purl.obolibrary.org/obo/XAO_0003204
http://purl.obolibrary.org/obo/XPO_0103303	http://purl.obolibrary.org/obo/XAO_0000055
http://purl.obolibrary.org/obo/XPO_0103304	http://purl.obolibrary.org/obo/XAO_0000275
http://purl.obolibrary.org/obo/XPO_0103305	http://purl.obolibrary.org/obo/XAO_0000475
http://purl.obolibrary.org/obo/XPO_0103306	http://purl.obolibrary.org/obo/XAO_0000006
http://purl.obolibrary.org/obo/XPO_0103307	http://purl.obolibrary.org/obo/XAO_0004139
http://purl.obolibrary.org/obo/XPO_0103308	http://purl.obolibrary.org/obo/XAO_0004375
http://purl.obolibrary.org/obo/XPO_0103309	http://purl.obolibrary.org/obo/XAO_0004106
http://purl.obolibrary.org/obo/XPO_0103310	http://purl.obolibrary.org/obo/XAO_0004107
http://purl.obolibrary.org/obo/XPO_0103311	http://purl.obolibrary.org/obo/XAO_0004108
http://purl.obolibrary.org/obo/XPO_0103312	http://purl.obolibrary.org/obo/XAO_0004286
http://purl.obolibrary.org/obo/XPO_0103313	http://purl.obolibrary.org/obo/XAO_0000058
http://purl.obolibrary.org/obo/XPO_0103314	http://purl.obolibrary.org/obo/XAO_0004380
http://purl.obolibrary.org/obo/XPO_0103315	http://purl.obolibrary.org/obo/XAO_0003026
http://purl.obolibrary.org/obo/XPO_0103316	http://purl.obolibrary.org/obo/XAO_0000107
http://purl.obolibrary.org/obo/XPO_0103317	http://purl.obolibrary.org/obo/XAO_0003213
http://purl.obolibrary.org/obo/XPO_0103318	http://purl.obolibrary.org/obo/XAO_0004381
http://purl.obolibrary.org/obo/XPO_0103319	http://purl.obolibrary.org/obo/XAO_0000088
http://purl.obolibrary.org/obo/XPO_0103320	http://purl.obolibrary.org/obo/XAO_0001103
http://purl.obolibrary.org/obo/XPO_0103900	http://purl.obolibrary.org/obo/XAO_0004300
http://purl.obolibrary.org/obo/XPO_0103907	http://purl.obolibrary.org/obo/XAO_0004397
http://purl.obolibrary.org/obo/XPO_0103908	http://purl.obolibrary.org/obo/XAO_0004239
http://purl.obolibrary.org/obo/XPO_0124716	http://purl.obolibrary.org/obo/XAO_0003012
http://purl.obolibrary.org/obo/XPO_0124719	http://purl.obolibrary.org/obo/XAO_0003000
http://purl.obolibrary.org/obo/XPO_0124720	http://purl.obolibrary.org/obo/XAO_0004530
http://purl.obolibrary.org/obo/XPO_0124721	http://purl.obolibrary.org/obo/XAO_0003037
http://purl.obolibrary.org/obo/XPO_0124722	http://purl.obolibrary.org/obo/XAO_0005002
http://purl.obolibrary.org/obo/XPO_0124724	http://purl.obolibrary.org/obo/XAO_0004190
http://purl.obolibrary.org/obo/XPO_0124725	http://purl.obolibrary.org/obo/XAO_0000064
http://purl.obolibrary.org/obo/XPO_0124728	http://purl.obolibrary.org/obo/XAO_0003040
http://purl.obolibrary.org/obo/XPO_0124732	http://purl.obolibrary.org/obo/XAO_0004283
http://purl.obolibrary.org/obo/XPO_0124733	http://purl.obolibrary.org/obo/XAO_0000218
http://purl.obolibrary.org/obo/XPO_0124742	http://purl.obolibrary.org/obo/XAO_0004285
http://purl.obolibrary.org/obo/XPO_0124744	http://purl.obolibrary.org/obo/XAO_0004180
http://purl.obolibrary.org/obo/XPO_0124748	http://purl.obolibrary.org/obo/XAO_0004325
http://purl.obolibrary.org/obo/XPO_0124749	http://purl.obolibrary.org/obo/XAO_0004322
http://purl.obolibrary.org/obo/XPO_0124751	http://purl.obolibrary.org/obo/XAO_0004012
http://purl.obolibrary.org/obo/XPO_0124752	http://purl.obolibrary.org/obo/XAO_0003059
http://purl.obolibrary.org/obo/XPO_0124753	http://purl.obolibrary.org/obo/XAO_0003205
http://purl.obolibrary.org/obo/XPO_0124754	http://purl.obolibrary.org/obo/XAO_0000313
http://purl.obolibrary.org/obo/XPO_0124755	http://purl.obolibrary.org/obo/XAO_0003013
http://purl.obolibrary.org/obo/XPO_0124757	http://purl.obolibrary.org/obo/XAO_0003025
http://purl.obolibrary.org/obo/XPO_0124759	http://purl.obolibrary.org/obo/XAO_0000115
http://purl.obolibrary.org/obo/XPO_0124761	http://purl.obolibrary.org/obo/XAO_0004152
http://purl.obolibrary.org/obo/XPO_0124762	http://purl.obolibrary.org/obo/XAO_0001011
http://purl.obolibrary.org/obo/XPO_0124763	http://purl.obolibrary.org/obo/XAO_0004005
http://purl.obolibrary.org/obo/XPO_0124765	http://purl.obolibrary.org/obo/XAO_0005024
http://purl.obolibrary.org/obo/XPO_0124766	http://purl.obolibrary.org/obo/XAO_0003190
http://purl.obolibrary.org/obo/XPO_0124769	http://purl.obolibrary.org/obo/XAO_0000315
http://purl.obolibrary.org/obo/XPO_0124771	http://purl.obolibrary.org/obo/XAO_0000089
http://purl.obolibrary.org/obo/XPO_0124772	http://purl.obolibrary.org/obo/XAO_0003042
http://purl.obolibrary.org/obo/XPO_0124773	http://purl.obolibrary.org/obo/XAO_0004455
http://purl.obolibrary.org/obo/XPO_0124775	http://purl.obolibrary.org/obo/XAO_0000090
http://purl.obolibrary.org/obo/XPO_0124778	http://purl.obolibrary.org/obo/XAO_0004236
http://purl.obolibrary.org/obo/XPO_0124779	http://purl.obolibrary.org/obo/XAO_0003002
http://purl.obolibrary.org/obo/XPO_0124780	http://purl.obolibrary.org/obo/XAO_0003001
http://purl.obolibrary.org/obo/XPO_0124781	http://purl.obolibrary.org/obo/XAO_0004118
http://purl.obolibrary.org/obo/XPO_0124782	http://purl.obolibrary.org/obo/XAO_0000256
http://purl.obolibrary.org/obo/XPO_0124783	http://purl.obolibrary.org/obo/XAO_0004574
http://purl.obolibrary.org/obo/XPO_0124784	http://purl.obolibrary.org/obo/XAO_0000037
http://purl.obolibrary.org/obo/XPO_0124786	http://purl.obolibrary.org/obo/XAO_0000416
http://purl.obolibrary.org/obo/XPO_0124787	http://purl.obolibrary.org/obo/XAO_0000314
http://purl.obolibrary.org/obo/XPO_0124789	http://purl.obolibrary.org/obo/XAO_0000228
http://purl.obolibrary.org/obo/XPO_0124790	http://purl.obolibrary.org/obo/XAO_0005031
http://purl.obolibrary.org/obo/XPO_0124791	http://purl.obolibrary.org/obo/XAO_0004308
http://purl.obolibrary.org/obo/XPO_0124792	http://purl.obolibrary.org/obo/XAO_0005078
http://purl.obolibrary.org/obo/XPO_0124793	http://purl.obolibrary.org/obo/XAO_0004045
http://purl.obolibrary.org/obo/XPO_0124794	http://purl.obolibrary.org/obo/XAO_0004021
http://purl.obolibrary.org/obo/XPO_0124795	http://purl.obolibrary.org/obo/XAO_0003226
http://purl.obolibrary.org/obo/XPO_0124796	http://purl.obolibrary.org/obo/XAO_0005007
http://purl.obolibrary.org/obo/XPO_0124797	http://purl.obolibrary.org/obo/XAO_0005196
http://purl.obolibrary.org/obo/XPO_0124798	http://purl.obolibrary.org/obo/XAO_0003239
http://purl.obolibrary.org/obo/XPO_0124799	http://purl.obolibrary.org/obo/XAO_0000172
http://purl.obolibrary.org/obo/XPO_0124801	http://purl.obolibrary.org/obo/XAO_0003023
http://purl.obolibrary.org/obo/XPO_0124802	http://purl.obolibrary.org/obo/XAO_0000048
http://purl.obolibrary.org/obo/XPO_0124803	http://purl.obolibrary.org/obo/XAO_0005195
http://purl.obolibrary.org/obo/XPO_0124805	http://purl.obolibrary.org/obo/XAO_0004019
http://purl.obolibrary.org/obo/XPO_0124806	http://purl.obolibrary.org/obo/XAO_0004018
http://purl.obolibrary.org/obo/XPO_0124807	http://purl.obolibrary.org/obo/XAO_0004290
http://purl.obolibrary.org/obo/XPO_0124808	http://purl.obolibrary.org/obo/XAO_0003160
http://purl.obolibrary.org/obo/XPO_0124810	http://purl.obolibrary.org/obo/XAO_0003101
http://purl.obolibrary.org/obo/XPO_0124811	http://purl.obolibrary.org/obo/XAO_0003047
http://purl.obolibrary.org/obo/XPO_0124812	http://purl.obolibrary.org/obo/XAO_0004025
http://purl.obolibrary.org/obo/XPO_0124813	http://purl.obolibrary.org/obo/XAO_0004289
http://purl.obolibrary.org/obo/XPO_0124815	http://purl.obolibrary.org/obo/XAO_0000050
http://purl.obolibrary.org/obo/XPO_0124816	http://purl.obolibrary.org/obo/XAO_0000083
http://purl.obolibrary.org/obo/XPO_0124818	http://purl.obolibrary.org/obo/XAO_0005128
http://purl.obolibrary.org/obo/XPO_0124819	http://purl.obolibrary.org/obo/XAO_0000178
http://purl.obolibrary.org/obo/XPO_0124821	http://purl.obolibrary.org/obo/XAO_0004395
http://purl.obolibrary.org/obo/XPO_0124822	http://purl.obolibrary.org/obo/XAO_0004060
http://purl.obolibrary.org/obo/XPO_0124823	http://purl.obolibrary.org/obo/XAO_0004059
http://purl.obolibrary.org/obo/XPO_0124824	http://purl.obolibrary.org/obo/XAO_0000407
http://purl.obolibrary.org/obo/XPO_0124825	http://purl.obolibrary.org/obo/XAO_0004311
http://purl.obolibrary.org/obo/XPO_0124829	http://purl.obolibrary.org/obo/XAO_0003064
http://purl.obolibrary.org/obo/XPO_0124830	http://purl.obolibrary.org/obo/XAO_0004017
http://purl.obolibrary.org/obo/XPO_0124831	http://purl.obolibrary.org/obo/XAO_0005049
http://purl.obolibrary.org/obo/XPO_0124832	http://purl.obolibrary.org/obo/XAO_0000217
http://purl.obolibrary.org/obo/XPO_0124833	http://purl.obolibrary.org/obo/XAO_0000028
http://purl.obolibrary.org/obo/XPO_0124836	http://purl.obolibrary.org/obo/XAO_0003075
http://purl.obolibrary.org/obo/XPO_0124837	http://purl.obolibrary.org/obo/XAO_0000269
http://purl.obolibrary.org/obo/XPO_0124838	http://purl.obolibrary.org/obo/XAO_0003164
http://purl.obolibrary.org/obo/XPO_0124840	http://purl.obolibrary.org/obo/XAO_0000040
http://purl.obolibrary.org/obo/XPO_0124841	http://purl.obolibrary.org/obo/XAO_0003186
http://purl.obolibrary.org/obo/XPO_0124842	http://purl.obolibrary.org/obo/XAO_0003028
http://purl.obolibrary.org/obo/XPO_0124844	http://purl.obolibrary.org/obo/XAO_0005032
http://purl.obolibrary.org/obo/XPO_0124845	http://purl.obolibrary.org/obo/XAO_0003054
http://purl.obolibrary.org/obo/XPO_0124847	http://purl.obolibrary.org/obo/XAO_0000052
http://purl.obolibrary.org/obo/XPO_0124848	http://purl.obolibrary.org/obo/XAO_0004423
http://purl.obolibrary.org/obo/XPO_0124849	http://purl.obolibrary.org/obo/XAO_0004496
http://purl.obolibrary.org/obo/XPO_0124850	http://purl.obolibrary.org/obo/XAO_0003010
http://purl.obolibrary.org/obo/XPO_0124851	http://purl.obolibrary.org/obo/XAO_0000114
http://purl.obolibrary.org/obo/XPO_0124852	http://purl.obolibrary.org/obo/XAO_0005019
http://purl.obolibrary.org/obo/XPO_0124853	http://purl.obolibrary.org/obo/XAO_0000220
http://purl.obolibrary.org/obo/XPO_0124854	http://purl.obolibrary.org/obo/XAO_0005064
http://purl.obolibrary.org/obo/XPO_0124856	http://purl.obolibrary.org/obo/XAO_0004540
http://purl.obolibrary.org/obo/XPO_0124857	http://purl.obolibrary.org/obo/XAO_0000125
http://purl.obolibrary.org/obo/XPO_0124858	http://purl.obolibrary.org/obo/XAO_0005269
http://purl.obolibrary.org/obo/XPO_0124859	http://purl.obolibrary.org/obo/XAO_0004524
http://purl.obolibrary.org/obo/XPO_0124860	http://purl.obolibrary.org/obo/XAO_0003046
http://purl.obolibrary.org/obo/XPO_0124861	http://purl.obolibrary.org/obo/XAO_0000020
http://purl.obolibrary.org/obo/XPO_0124862	http://purl.obolibrary.org/obo/XAO_0003165
http://purl.obolibrary.org/obo/XPO_0124863	http://purl.obolibrary.org/obo/XAO_0003020
http://purl.obolibrary.org/obo/XPO_0124864	http://purl.obolibrary.org/obo/XAO_0000111
http://purl.obolibrary.org/obo/XPO_0124865	http://purl.obolibrary.org/obo/XAO_0000440
http://purl.obolibrary.org/obo/XPO_0124866	http://purl.obolibrary.org/obo/XAO_0004620
http://purl.obolibrary.org/obo/XPO_0124868	http://purl.obolibrary.org/obo/XAO_0004206
http://purl.obolibrary.org/obo/XPO_0124869	http://purl.obolibrary.org/obo/XAO_0004597
http://purl.obolibrary.org/obo/XPO_0124870	http://purl.obolibrary.org/obo/XAO_0000015
http://purl.obolibrary.org/obo/XPO_0124871	http://purl.obolibrary.org/obo/XAO_0005026
http://purl.obolibrary.org/obo/XPO_0124872	http://purl.obolibrary.org/obo/XAO_0003245
http://purl.obolibrary.org/obo/XPO_0124875	http://purl.obolibrary.org/obo/XAO_0005199
http://purl.obolibrary.org/obo/XPO_0124876	http://purl.obolibrary.org/obo/XAO_0003196
http://purl.obolibrary.org/obo/XPO_0124877	http://purl.obolibrary.org/obo/XAO_0003194
http://purl.obolibrary.org/obo/XPO_0124878	http://purl.obolibrary.org/obo/XAO_0004439
http://purl.obolibrary.org/obo/XPO_0124879	http://purl.obolibrary.org/obo/XAO_0000397
http://purl.obolibrary.org/obo/XPO_0124880	http://purl.obolibrary.org/obo/XAO_0000001
http://purl.obolibrary.org/obo/XPO_0124881	http://purl.obolibrary.org/obo/XAO_0003011
http://purl.obolibrary.org/obo/XPO_0124882	http://purl.obolibrary.org/obo/XAO_0000012
http://purl.obolibrary.org/obo/XPO_0124883	http://purl.obolibrary.org/obo/XAO_0000276
http://purl.obolibrary.org/obo/XPO_0124884	http://purl.obolibrary.org/obo/XAO_0003252
http://purl.obolibrary.org/obo/XPO_0124885	http://purl.obolibrary.org/obo/XAO_0003216
http://purl.obolibrary.org/obo/XPO_0124886	http://purl.obolibrary.org/obo/XAO_0004082
http://purl.obolibrary.org/obo/XPO_0124887	http://purl.obolibrary.org/obo/XAO_0004079
http://purl.obolibrary.org/obo/XPO_0124888	http://purl.obolibrary.org/obo/XAO_0000132
http://purl.obolibrary.org/obo/XPO_0124889	http://purl.obolibrary.org/obo/XAO_0000244
http://purl.obolibrary.org/obo/XPO_0124890	http://purl.obolibrary.org/obo/XAO_0003198
http://purl.obolibrary.org/obo/XPO_0124894	http://purl.obolibrary.org/obo/XAO_0005266
http://purl.obolibrary.org/obo/XPO_0124895	http://purl.obolibrary.org/obo/XAO_0004587
http://purl.obolibrary.org/obo/XPO_0124896	http://purl.obolibrary.org/obo/XAO_0004611
http://purl.obolibrary.org/obo/XPO_0124897	http://purl.obolibrary.org/obo/XAO_0004607
http://purl.obolibrary.org/obo/XPO_0124898	http://purl.obolibrary.org/obo/XAO_0000249
http://purl.obolibrary.org/obo/XPO_0124899	http://purl.obolibrary.org/obo/XAO_0000358
http://purl.obolibrary.org/obo/XPO_0124900	http://purl.obolibrary.org/obo/XAO_0004529
http://purl.obolibrary.org/obo/XPO_0124901	http://purl.obolibrary.org/obo/XAO_0000423
http://purl.obolibrary.org/obo/XPO_0124903	http://purl.obolibrary.org/obo/XAO_0005121
http://purl.obolibrary.org/obo/XPO_0124904	http://purl.obolibrary.org/obo/XAO_0005099
http://purl.obolibrary.org/obo/XPO_0124905	http://purl.obolibrary.org/obo/XAO_0005113
http://purl.obolibrary.org/obo/XPO_0124906	http://purl.obolibrary.org/obo/XAO_0004556
http://purl.obolibrary.org/obo/XPO_0124907	http://purl.obolibrary.org/obo/XAO_0000104
http://purl.obolibrary.org/obo/XPO_0124908	http://purl.obolibrary.org/obo/XAO_0000311
http://purl.obolibrary.org/obo/XPO_0124909	http://purl.obolibrary.org/obo/XAO_0005276
http://purl.obolibrary.org/obo/XPO_0124910	http://purl.obolibrary.org/obo/XAO_0005171
http://purl.obolibrary.org/obo/XPO_0124911	http://purl.obolibrary.org/obo/XAO_0005130
http://purl.obolibrary.org/obo/XPO_0124912	http://purl.obolibrary.org/obo/XAO_0004271
http://purl.obolibrary.org/obo/XPO_0124915	http://purl.obolibrary.org/obo/XAO_0004185
http://purl.obolibrary.org/obo/XPO_0124916	http://purl.obolibrary.org/obo/XAO_0000225
http://purl.obolibrary.org/obo/XPO_0124917	http://purl.obolibrary.org/obo/XAO_0000180
http://purl.obolibrary.org/obo/XPO_0124921	http://purl.obolibrary.org/obo/XAO_0000143
http://purl.obolibrary.org/obo/XPO_0124922	http://purl.obolibrary.org/obo/XAO_0004282
http://purl.obolibrary.org/obo/XPO_0124923	http://purl.obolibrary.org/obo/XAO_0000122
http://purl.obolibrary.org/obo/XPO_0124926	http://purl.obolibrary.org/obo/XAO_0004294
http://purl.obolibrary.org/obo/XPO_0124927	http://purl.obolibrary.org/obo/XAO_0005135
http://purl.obolibrary.org/obo/XPO_0124928	http://purl.obolibrary.org/obo/XAO_0003247
http://purl.obolibrary.org/obo/XPO_0124929	http://purl.obolibrary.org/obo/XAO_0000159
http://purl.obolibrary.org/obo/XPO_0124930	http://purl.obolibrary.org/obo/XAO_0000338
http://purl.obolibrary.org/obo/XPO_0124931	http://purl.obolibrary.org/obo/XAO_0004065
http://purl.obolibrary.org/obo/XPO_0124932	http://purl.obolibrary.org/obo/XAO_0004258
http://purl.obolibrary.org/obo/XPO_0124933	http://purl.obolibrary.org/obo/XAO_0005129
http://purl.obolibrary.org/obo/XPO_0124934	http://purl.obolibrary.org/obo/XAO_0005014
http://purl.obolibrary.org/obo/XPO_0124935	http://purl.obolibrary.org/obo/XAO_0001102
http://purl.obolibrary.org/obo/XPO_0124936	http://purl.obolibrary.org/obo/XAO_0001101
http://purl.obolibrary.org/obo/XPO_0124937	http://purl.obolibrary.org/obo/XAO_0004270
http://purl.obolibrary.org/obo/XPO_0124938	http://purl.obolibrary.org/obo/XAO_0004047
http://purl.obolibrary.org/obo/XPO_0124939	http://purl.obolibrary.org/obo/XAO_0000462
http://purl.obolibrary.org/obo/XPO_0124940	http://purl.obolibrary.org/obo/XAO_0004002
http://purl.obolibrary.org/obo/XPO_0124941	http://purl.obolibrary.org/obo/XAO_0004010
http://purl.obolibrary.org/obo/XPO_0124942	http://purl.obolibrary.org/obo/XAO_0004543
http://purl.obolibrary.org/obo/XPO_0124943	http://purl.obolibrary.org/obo/XAO_0004602
http://purl.obolibrary.org/obo/XPO_0124944	http://purl.obolibrary.org/obo/XAO_0004233
http://purl.obolibrary.org/obo/XPO_0124945	http://purl.obolibrary.org/obo/XAO_0003199
http://purl.obolibrary.org/obo/XPO_0124946	http://purl.obolibrary.org/obo/XAO_0003041
http://purl.obolibrary.org/obo/XPO_0124947	http://purl.obolibrary.org/obo/XAO_0003103
http://purl.obolibrary.org/obo/XPO_0124948	http://purl.obolibrary.org/obo/XAO_0003162
http://purl.obolibrary.org/obo/XPO_0124950	http://purl.obolibrary.org/obo/XAO_0000082
http://purl.obolibrary.org/obo/XPO_0124953	http://purl.obolibrary.org/obo/XAO_0000421
http://purl.obolibrary.org/obo/XPO_0124954	http://purl.obolibrary.org/obo/XAO_0004033
http://purl.obolibrary.org/obo/XPO_0124955	http://purl.obolibrary.org/obo/XAO_0004043
http://purl.obolibrary.org/obo/XPO_0124956	http://purl.obolibrary.org/obo/XAO_0004032
http://purl.obolibrary.org/obo/XPO_0124957	http://purl.obolibrary.org/obo/XAO_0003073
http://purl.obolibrary.org/obo/XPO_0124958	http://purl.obolibrary.org/obo/XAO_0005218
http://purl.obolibrary.org/obo/XPO_0124959	http://purl.obolibrary.org/obo/XAO_0000097
http://purl.obolibrary.org/obo/XPO_0124960	http://purl.obolibrary.org/obo/XAO_0000096
http://purl.obolibrary.org/obo/XPO_0124961	http://purl.obolibrary.org/obo/XAO_0004460
http://purl.obolibrary.org/obo/XPO_0124962	http://purl.obolibrary.org/obo/XAO_0004267
http://purl.obolibrary.org/obo/XPO_0124963	http://purl.obolibrary.org/obo/XAO_0000401
http://purl.obolibrary.org/obo/XPO_0124964	http://purl.obolibrary.org/obo/XAO_0000175
http://purl.obolibrary.org/obo/XPO_0124965	http://purl.obolibrary.org/obo/XAO_0004609
http://purl.obolibrary.org/obo/XPO_0124966	http://purl.obolibrary.org/obo/XAO_0004304
http://purl.obolibrary.org/obo/XPO_0124967	http://purl.obolibrary.org/obo/XAO_0000074
http://purl.obolibrary.org/obo/XPO_0124968	http://purl.obolibrary.org/obo/XAO_0000068
http://purl.obolibrary.org/obo/XPO_0124970	http://purl.obolibrary.org/obo/XAO_0005071
http://purl.obolibrary.org/obo/XPO_0124971	http://purl.obolibrary.org/obo/XAO_0000148
http://purl.obolibrary.org/obo/XPO_0124972	http://purl.obolibrary.org/obo/XAO_0000292
http://purl.obolibrary.org/obo/XPO_0124973	http://purl.obolibrary.org/obo/XAO_0004035
http://purl.obolibrary.org/obo/XPO_0124974	http://purl.obolibrary.org/obo/XAO_0000169
http://purl.obolibrary.org/obo/XPO_0124975	http://purl.obolibrary.org/obo/XAO_0005000
http://purl.obolibrary.org/obo/XPO_0124977	http://purl.obolibrary.org/obo/XAO_0000442
http://purl.obolibrary.org/obo/XPO_0124978	http://purl.obolibrary.org/obo/XAO_0000094
http://purl.obolibrary.org/obo/XPO_0124979	http://purl.obolibrary.org/obo/XAO_0005153
http://purl.obolibrary.org/obo/XPO_0124980	http://purl.obolibrary.org/obo/XAO_0000042
http://purl.obolibrary.org/obo/XPO_0124981	http://purl.obolibrary.org/obo/XAO_0000454
http://purl.obolibrary.org/obo/XPO_0124982	http://purl.obolibrary.org/obo/XAO_0000202
http://purl.obolibrary.org/obo/XPO_0124983	http://purl.obolibrary.org/obo/XAO_0000026
http://purl.obolibrary.org/obo/XPO_0124984	http://purl.obolibrary.org/obo/XAO_0005033
http://purl.obolibrary.org/obo/XPO_0124985	http://purl.obolibrary.org/obo/XAO_0000336
http://purl.obolibrary.org/obo/XPO_0124986	http://purl.obolibrary.org/obo/XAO_0003032
http://purl.obolibrary.org/obo/XPO_0124988	http://purl.obolibrary.org/obo/XAO_0000417
http://purl.obolibrary.org/obo/XPO_0124989	http://purl.obolibrary.org/obo/XAO_0000418
http://purl.obolibrary.org/obo/XPO_0124990	http://purl.obolibrary.org/obo/XAO_0004617
http://purl.obolibrary.org/obo/XPO_0124991	http://purl.obolibrary.org/obo/XAO_0000232
http://purl.obolibrary.org/obo/XPO_0124992	http://purl.obolibrary.org/obo/XAO_0004027
http://purl.obolibrary.org/obo/XPO_0124993	http://purl.obolibrary.org/obo/XAO_0000087
http://purl.obolibrary.org/obo/XPO_0124994	http://purl.obolibrary.org/obo/XAO_0000063
http://purl.obolibrary.org/obo/XPO_0124995	http://purl.obolibrary.org/obo/XAO_0004000
http://purl.obolibrary.org/obo/XPO_0124996	http://purl.obolibrary.org/obo/XAO_0000467
http://purl.obolibrary.org/obo/XPO_0124997	http://purl.obolibrary.org/obo/XAO_0003043
http://purl.obolibrary.org/obo/XPO_0124998	http://purl.obolibrary.org/obo/XAO_0003100
http://purl.obolibrary.org/obo/XPO_0124999	http://purl.obolibrary.org/obo/XAO_0000057
http://purl.obolibrary.org/obo/XPO_0125000	http://purl.obolibrary.org/obo/XAO_0000101
http://purl.obolibrary.org/obo/XPO_0125002	http://purl.obolibrary.org/obo/XAO_0004091
http://purl.obolibrary.org/obo/XPO_0125003	http://purl.obolibrary.org/obo/XAO_0000002
http://purl.obolibrary.org/obo/XPO_0125004	http://purl.obolibrary.org/obo/XAO_0000319
http://purl.obolibrary.org/obo/XPO_0125005	http://purl.obolibrary.org/obo/XAO_0004062
http://purl.obolibrary.org/obo/XPO_0125006	http://purl.obolibrary.org/obo/XAO_0000016
http://purl.obolibrary.org/obo/XPO_0125007	http://purl.obolibrary.org/obo/XAO_0004003
http://purl.obolibrary.org/obo/XPO_0125008	http://purl.obolibrary.org/obo/XAO_0004049
http://purl.obolibrary.org/obo/XPO_0125009	http://purl.obolibrary.org/obo/XAO_0001017
http://purl.obolibrary.org/obo/XPO_0125010	http://purl.obolibrary.org/obo/XAO_0004167
http://purl.obolibrary.org/obo/XPO_0125011	http://purl.obolibrary.org/obo/XAO_0003016
http://purl.obolibrary.org/obo/XPO_0125012	http://purl.obolibrary.org/obo/XAO_0000280
http://purl.obolibrary.org/obo/XPO_0125013	http://purl.obolibrary.org/obo/XAO_0003241
