defined_class	anatomical_entity
http://purl.obolibrary.org/obo/XPO_0139742	http://purl.obolibrary.org/obo/XAO_0000314
http://purl.obolibrary.org/obo/XPO_0139743	http://purl.obolibrary.org/obo/XAO_0004013
http://purl.obolibrary.org/obo/XPO_0139744	http://purl.obolibrary.org/obo/XAO_0003205
http://purl.obolibrary.org/obo/XPO_0139745	http://purl.obolibrary.org/obo/XAO_0003059
http://purl.obolibrary.org/obo/XPO_0139746	http://purl.obolibrary.org/obo/XAO_0003025
http://purl.obolibrary.org/obo/XPO_0139747	http://purl.obolibrary.org/obo/XAO_0004152
http://purl.obolibrary.org/obo/XPO_0139748	http://purl.obolibrary.org/obo/XAO_0005024
http://purl.obolibrary.org/obo/XPO_0139749	http://purl.obolibrary.org/obo/XAO_0000090
http://purl.obolibrary.org/obo/XPO_0139750	http://purl.obolibrary.org/obo/XAO_0003011
http://purl.obolibrary.org/obo/XPO_0139751	http://purl.obolibrary.org/obo/XAO_0000315
http://purl.obolibrary.org/obo/XPO_0139752	http://purl.obolibrary.org/obo/XAO_0003078
http://purl.obolibrary.org/obo/XPO_0139753	http://purl.obolibrary.org/obo/XAO_0004019
http://purl.obolibrary.org/obo/XPO_0139754	http://purl.obolibrary.org/obo/XAO_0000157
http://purl.obolibrary.org/obo/XPO_0139755	http://purl.obolibrary.org/obo/XAO_0003146
http://purl.obolibrary.org/obo/XPO_0139756	http://purl.obolibrary.org/obo/XAO_0005056
http://purl.obolibrary.org/obo/XPO_0139757	http://purl.obolibrary.org/obo/XAO_0004609
http://purl.obolibrary.org/obo/XPO_0139758	http://purl.obolibrary.org/obo/XAO_0000256
http://purl.obolibrary.org/obo/XPO_0139759	http://purl.obolibrary.org/obo/XAO_0000111
http://purl.obolibrary.org/obo/XPO_0139760	http://purl.obolibrary.org/obo/XAO_0004540
http://purl.obolibrary.org/obo/XPO_0139761	http://purl.obolibrary.org/obo/XAO_0003160
http://purl.obolibrary.org/obo/XPO_0139762	http://purl.obolibrary.org/obo/XAO_0003002
http://purl.obolibrary.org/obo/XPO_0139763	http://purl.obolibrary.org/obo/XAO_0003001
http://purl.obolibrary.org/obo/XPO_0139764	http://purl.obolibrary.org/obo/XAO_0004063
http://purl.obolibrary.org/obo/XPO_0139765	http://purl.obolibrary.org/obo/XAO_0000002
http://purl.obolibrary.org/obo/XPO_0139766	http://purl.obolibrary.org/obo/XAO_0004385
http://purl.obolibrary.org/obo/XPO_0139767	http://purl.obolibrary.org/obo/XAO_0004513
http://purl.obolibrary.org/obo/XPO_0139768	http://purl.obolibrary.org/obo/XAO_0003043
http://purl.obolibrary.org/obo/XPO_0139769	http://purl.obolibrary.org/obo/XAO_0005145
http://purl.obolibrary.org/obo/XPO_0139770	http://purl.obolibrary.org/obo/XAO_0003062
http://purl.obolibrary.org/obo/XPO_0139771	http://purl.obolibrary.org/obo/XAO_0004289
http://purl.obolibrary.org/obo/XPO_0139772	http://purl.obolibrary.org/obo/XAO_0004311
http://purl.obolibrary.org/obo/XPO_0139773	http://purl.obolibrary.org/obo/XAO_0004059
http://purl.obolibrary.org/obo/XPO_0139774	http://purl.obolibrary.org/obo/XAO_0001020
http://purl.obolibrary.org/obo/XPO_0139775	http://purl.obolibrary.org/obo/XAO_0003083
http://purl.obolibrary.org/obo/XPO_0139776	http://purl.obolibrary.org/obo/XAO_0003226
http://purl.obolibrary.org/obo/XPO_0139777	http://purl.obolibrary.org/obo/XAO_0000028
http://purl.obolibrary.org/obo/XPO_0139778	http://purl.obolibrary.org/obo/XAO_0004322
http://purl.obolibrary.org/obo/XPO_0139779	http://purl.obolibrary.org/obo/XAO_0000172
http://purl.obolibrary.org/obo/XPO_0139780	http://purl.obolibrary.org/obo/XAO_0003023
http://purl.obolibrary.org/obo/XPO_0139781	http://purl.obolibrary.org/obo/XAO_0005195
http://purl.obolibrary.org/obo/XPO_0139782	http://purl.obolibrary.org/obo/XAO_0000048
http://purl.obolibrary.org/obo/XPO_0139783	http://purl.obolibrary.org/obo/XAO_0004592
http://purl.obolibrary.org/obo/XPO_0139784	http://purl.obolibrary.org/obo/XAO_0003075
http://purl.obolibrary.org/obo/XPO_0139785	http://purl.obolibrary.org/obo/XAO_0003042
http://purl.obolibrary.org/obo/XPO_0139786	http://purl.obolibrary.org/obo/XAO_0000083
http://purl.obolibrary.org/obo/XPO_0139787	http://purl.obolibrary.org/obo/XAO_0000050
http://purl.obolibrary.org/obo/XPO_0139791	http://purl.obolibrary.org/obo/XAO_0000178
http://purl.obolibrary.org/obo/XPO_0139792	http://purl.obolibrary.org/obo/XAO_0004050
http://purl.obolibrary.org/obo/XPO_0139793	http://purl.obolibrary.org/obo/XAO_0001017
http://purl.obolibrary.org/obo/XPO_0139794	http://purl.obolibrary.org/obo/XAO_0000130
http://purl.obolibrary.org/obo/XPO_0139795	http://purl.obolibrary.org/obo/XAO_0004288
http://purl.obolibrary.org/obo/XPO_0139796	http://purl.obolibrary.org/obo/XAO_0003230
http://purl.obolibrary.org/obo/XPO_0139797	http://purl.obolibrary.org/obo/XAO_0004103
http://purl.obolibrary.org/obo/XPO_0139798	http://purl.obolibrary.org/obo/XAO_0004354
http://purl.obolibrary.org/obo/XPO_0139799	http://purl.obolibrary.org/obo/XAO_0004327
http://purl.obolibrary.org/obo/XPO_0139800	http://purl.obolibrary.org/obo/XAO_0000395
http://purl.obolibrary.org/obo/XPO_0139801	http://purl.obolibrary.org/obo/XAO_0003138
http://purl.obolibrary.org/obo/XPO_0139802	http://purl.obolibrary.org/obo/XAO_0000338
http://purl.obolibrary.org/obo/XPO_0139803	http://purl.obolibrary.org/obo/XAO_0003010
http://purl.obolibrary.org/obo/XPO_0139804	http://purl.obolibrary.org/obo/XAO_0000358
http://purl.obolibrary.org/obo/XPO_0139805	http://purl.obolibrary.org/obo/XAO_0004010
http://purl.obolibrary.org/obo/XPO_0139806	http://purl.obolibrary.org/obo/XAO_0004054
http://purl.obolibrary.org/obo/XPO_0139807	http://purl.obolibrary.org/obo/XAO_0004018
http://purl.obolibrary.org/obo/XPO_0139808	http://purl.obolibrary.org/obo/XAO_0003064
http://purl.obolibrary.org/obo/XPO_0139809	http://purl.obolibrary.org/obo/XAO_0004017
http://purl.obolibrary.org/obo/XPO_0139810	http://purl.obolibrary.org/obo/XAO_0003142
http://purl.obolibrary.org/obo/XPO_0139811	http://purl.obolibrary.org/obo/XAO_0001010
http://purl.obolibrary.org/obo/XPO_0139812	http://purl.obolibrary.org/obo/XAO_0003061
http://purl.obolibrary.org/obo/XPO_0139813	http://purl.obolibrary.org/obo/XAO_0003111
http://purl.obolibrary.org/obo/XPO_0139814	http://purl.obolibrary.org/obo/XAO_0003204
http://purl.obolibrary.org/obo/XPO_0139815	http://purl.obolibrary.org/obo/XAO_0000027
http://purl.obolibrary.org/obo/XPO_0139816	http://purl.obolibrary.org/obo/XAO_0000209
http://purl.obolibrary.org/obo/XPO_0139817	http://purl.obolibrary.org/obo/XAO_0000249
http://purl.obolibrary.org/obo/XPO_0139818	http://purl.obolibrary.org/obo/XAO_0000269
http://purl.obolibrary.org/obo/XPO_0139819	http://purl.obolibrary.org/obo/XAO_0003164
http://purl.obolibrary.org/obo/XPO_0139820	http://purl.obolibrary.org/obo/XAO_0004546
http://purl.obolibrary.org/obo/XPO_0139821	http://purl.obolibrary.org/obo/XAO_0000001
http://purl.obolibrary.org/obo/XPO_0139822	http://purl.obolibrary.org/obo/XAO_0003028
http://purl.obolibrary.org/obo/XPO_0139823	http://purl.obolibrary.org/obo/XAO_0004158
http://purl.obolibrary.org/obo/XPO_0139824	http://purl.obolibrary.org/obo/XAO_0004160
http://purl.obolibrary.org/obo/XPO_0139825	http://purl.obolibrary.org/obo/XAO_0004423
http://purl.obolibrary.org/obo/XPO_0139826	http://purl.obolibrary.org/obo/XAO_0000052
http://purl.obolibrary.org/obo/XPO_0139827	http://purl.obolibrary.org/obo/XAO_0000232
http://purl.obolibrary.org/obo/XPO_0139828	http://purl.obolibrary.org/obo/XAO_0005019
http://purl.obolibrary.org/obo/XPO_0139829	http://purl.obolibrary.org/obo/XAO_0000114
http://purl.obolibrary.org/obo/XPO_0139830	http://purl.obolibrary.org/obo/XAO_0005144
http://purl.obolibrary.org/obo/XPO_0139831	http://purl.obolibrary.org/obo/XAO_0000336
http://purl.obolibrary.org/obo/XPO_0139832	http://purl.obolibrary.org/obo/XAO_0003176
http://purl.obolibrary.org/obo/XPO_0139833	http://purl.obolibrary.org/obo/XAO_0000014
http://purl.obolibrary.org/obo/XPO_0139834	http://purl.obolibrary.org/obo/XAO_0000020
http://purl.obolibrary.org/obo/XPO_0139835	http://purl.obolibrary.org/obo/XAO_0000168
http://purl.obolibrary.org/obo/XPO_0139836	http://purl.obolibrary.org/obo/XAO_0005129
http://purl.obolibrary.org/obo/XPO_0139837	http://purl.obolibrary.org/obo/XAO_0000101
http://purl.obolibrary.org/obo/XPO_0139838	http://purl.obolibrary.org/obo/XAO_0005062
http://purl.obolibrary.org/obo/XPO_0139839	http://purl.obolibrary.org/obo/XAO_0005033
http://purl.obolibrary.org/obo/XPO_0139840	http://purl.obolibrary.org/obo/XAO_0004520
http://purl.obolibrary.org/obo/XPO_0139841	http://purl.obolibrary.org/obo/XAO_0003186
http://purl.obolibrary.org/obo/XPO_0139842	http://purl.obolibrary.org/obo/XAO_0005004
http://purl.obolibrary.org/obo/XPO_0139843	http://purl.obolibrary.org/obo/XAO_0003200
http://purl.obolibrary.org/obo/XPO_0139844	http://purl.obolibrary.org/obo/XAO_0004008
http://purl.obolibrary.org/obo/XPO_0139845	http://purl.obolibrary.org/obo/XAO_0004620
http://purl.obolibrary.org/obo/XPO_0139846	http://purl.obolibrary.org/obo/XAO_0004206
http://purl.obolibrary.org/obo/XPO_0139847	http://purl.obolibrary.org/obo/XAO_0000223
http://purl.obolibrary.org/obo/XPO_0139848	http://purl.obolibrary.org/obo/XAO_0000265
http://purl.obolibrary.org/obo/XPO_0139849	http://purl.obolibrary.org/obo/XAO_0000282
http://purl.obolibrary.org/obo/XPO_0139850	http://purl.obolibrary.org/obo/XAO_0000117
http://purl.obolibrary.org/obo/XPO_0139851	http://purl.obolibrary.org/obo/XAO_0000461
http://purl.obolibrary.org/obo/XPO_0139852	http://purl.obolibrary.org/obo/XAO_0004597
http://purl.obolibrary.org/obo/XPO_0139853	http://purl.obolibrary.org/obo/XAO_0005026
http://purl.obolibrary.org/obo/XPO_0139854	http://purl.obolibrary.org/obo/XAO_0000015
http://purl.obolibrary.org/obo/XPO_0139855	http://purl.obolibrary.org/obo/XAO_0004579
http://purl.obolibrary.org/obo/XPO_0139856	http://purl.obolibrary.org/obo/XAO_0004216
http://purl.obolibrary.org/obo/XPO_0139857	http://purl.obolibrary.org/obo/XAO_0004140
http://purl.obolibrary.org/obo/XPO_0139858	http://purl.obolibrary.org/obo/XAO_0000140
http://purl.obolibrary.org/obo/XPO_0139859	http://purl.obolibrary.org/obo/XAO_0003047
http://purl.obolibrary.org/obo/XPO_0139860	http://purl.obolibrary.org/obo/XAO_0005199
http://purl.obolibrary.org/obo/XPO_0139862	http://purl.obolibrary.org/obo/XAO_0000097
http://purl.obolibrary.org/obo/XPO_0139863	http://purl.obolibrary.org/obo/XAO_0000096
http://purl.obolibrary.org/obo/XPO_0139864	http://purl.obolibrary.org/obo/XAO_0000010
http://purl.obolibrary.org/obo/XPO_0139865	http://purl.obolibrary.org/obo/XAO_0000307
http://purl.obolibrary.org/obo/XPO_0139866	http://purl.obolibrary.org/obo/XAO_0000155
http://purl.obolibrary.org/obo/XPO_0139867	http://purl.obolibrary.org/obo/XAO_0000142
http://purl.obolibrary.org/obo/XPO_0139868	http://purl.obolibrary.org/obo/XAO_0000329
http://purl.obolibrary.org/obo/XPO_0139869	http://purl.obolibrary.org/obo/XAO_0003045
http://purl.obolibrary.org/obo/XPO_0139870	http://purl.obolibrary.org/obo/XAO_0004236
http://purl.obolibrary.org/obo/XPO_0139871	http://purl.obolibrary.org/obo/XAO_0004297
http://purl.obolibrary.org/obo/XPO_0139872	http://purl.obolibrary.org/obo/XAO_0004264
http://purl.obolibrary.org/obo/XPO_0139873	http://purl.obolibrary.org/obo/XAO_0000412
http://purl.obolibrary.org/obo/XPO_0139875	http://purl.obolibrary.org/obo/XAO_0003066
http://purl.obolibrary.org/obo/XPO_0139876	http://purl.obolibrary.org/obo/XAO_0004574
http://purl.obolibrary.org/obo/XPO_0139877	http://purl.obolibrary.org/obo/XAO_0000133
http://purl.obolibrary.org/obo/XPO_0139878	http://purl.obolibrary.org/obo/XAO_0003034
http://purl.obolibrary.org/obo/XPO_0139879	http://purl.obolibrary.org/obo/XAO_0000012
http://purl.obolibrary.org/obo/XPO_0139880	http://purl.obolibrary.org/obo/XAO_0003169
http://purl.obolibrary.org/obo/XPO_0139881	http://purl.obolibrary.org/obo/XAO_0000423
http://purl.obolibrary.org/obo/XPO_0139882	http://purl.obolibrary.org/obo/XAO_0004024
http://purl.obolibrary.org/obo/XPO_0139883	http://purl.obolibrary.org/obo/XAO_0004079
http://purl.obolibrary.org/obo/XPO_0139884	http://purl.obolibrary.org/obo/XAO_0003118
http://purl.obolibrary.org/obo/XPO_0139885	http://purl.obolibrary.org/obo/XAO_0004253
http://purl.obolibrary.org/obo/XPO_0139886	http://purl.obolibrary.org/obo/XAO_0004020
http://purl.obolibrary.org/obo/XPO_0139887	http://purl.obolibrary.org/obo/XAO_0005007
http://purl.obolibrary.org/obo/XPO_0139888	http://purl.obolibrary.org/obo/XAO_0004308
http://purl.obolibrary.org/obo/XPO_0139889	http://purl.obolibrary.org/obo/XAO_0004279
http://purl.obolibrary.org/obo/XPO_0139890	http://purl.obolibrary.org/obo/XAO_0004181
http://purl.obolibrary.org/obo/XPO_0139891	http://purl.obolibrary.org/obo/XAO_0004475
http://purl.obolibrary.org/obo/XPO_0139892	http://purl.obolibrary.org/obo/XAO_0000205
http://purl.obolibrary.org/obo/XPO_0139893	http://purl.obolibrary.org/obo/XAO_0004455
http://purl.obolibrary.org/obo/XPO_0139894	http://purl.obolibrary.org/obo/XAO_0000053
http://purl.obolibrary.org/obo/XPO_0139895	http://purl.obolibrary.org/obo/XAO_0004294
http://purl.obolibrary.org/obo/XPO_0139896	http://purl.obolibrary.org/obo/XAO_0004203
http://purl.obolibrary.org/obo/XPO_0139897	http://purl.obolibrary.org/obo/XAO_0004046
http://purl.obolibrary.org/obo/XPO_0139898	http://purl.obolibrary.org/obo/XAO_0004319
http://purl.obolibrary.org/obo/XPO_0139899	http://purl.obolibrary.org/obo/XAO_0004317
http://purl.obolibrary.org/obo/XPO_0139900	http://purl.obolibrary.org/obo/XAO_0000118
http://purl.obolibrary.org/obo/XPO_0139901	http://purl.obolibrary.org/obo/XAO_0005135
http://purl.obolibrary.org/obo/XPO_0139902	http://purl.obolibrary.org/obo/XAO_0003247
http://purl.obolibrary.org/obo/XPO_0139903	http://purl.obolibrary.org/obo/XAO_0000159
http://purl.obolibrary.org/obo/XPO_0139904	http://purl.obolibrary.org/obo/XAO_0004074
http://purl.obolibrary.org/obo/XPO_0139905	http://purl.obolibrary.org/obo/XAO_0001101
http://purl.obolibrary.org/obo/XPO_0139906	http://purl.obolibrary.org/obo/XAO_0000125
http://purl.obolibrary.org/obo/XPO_0139907	http://purl.obolibrary.org/obo/XAO_0001102
http://purl.obolibrary.org/obo/XPO_0139908	http://purl.obolibrary.org/obo/XAO_0004270
http://purl.obolibrary.org/obo/XPO_0139909	http://purl.obolibrary.org/obo/XAO_0000292
http://purl.obolibrary.org/obo/XPO_0139910	http://purl.obolibrary.org/obo/XAO_0004230
http://purl.obolibrary.org/obo/XPO_0139911	http://purl.obolibrary.org/obo/XAO_0004544
http://purl.obolibrary.org/obo/XPO_0139912	http://purl.obolibrary.org/obo/XAO_0003220
http://purl.obolibrary.org/obo/XPO_0139913	http://purl.obolibrary.org/obo/XAO_0003196
http://purl.obolibrary.org/obo/XPO_0139914	http://purl.obolibrary.org/obo/XAO_0003194
http://purl.obolibrary.org/obo/XPO_0139915	http://purl.obolibrary.org/obo/XAO_0003199
http://purl.obolibrary.org/obo/XPO_0139916	http://purl.obolibrary.org/obo/XAO_0003041
http://purl.obolibrary.org/obo/XPO_0139917	http://purl.obolibrary.org/obo/XAO_0000055
http://purl.obolibrary.org/obo/XPO_0139918	http://purl.obolibrary.org/obo/XAO_0005104
http://purl.obolibrary.org/obo/XPO_0139919	http://purl.obolibrary.org/obo/XAO_0005115
http://purl.obolibrary.org/obo/XPO_0139920	http://purl.obolibrary.org/obo/XAO_0003092
http://purl.obolibrary.org/obo/XPO_0139921	http://purl.obolibrary.org/obo/XAO_0000429
http://purl.obolibrary.org/obo/XPO_0139922	http://purl.obolibrary.org/obo/XAO_0003103
http://purl.obolibrary.org/obo/XPO_0139923	http://purl.obolibrary.org/obo/XAO_0003162
http://purl.obolibrary.org/obo/XPO_0139924	http://purl.obolibrary.org/obo/XAO_0004239
http://purl.obolibrary.org/obo/XPO_0139925	http://purl.obolibrary.org/obo/XAO_0004271
http://purl.obolibrary.org/obo/XPO_0139926	http://purl.obolibrary.org/obo/XAO_0003109
http://purl.obolibrary.org/obo/XPO_0139927	http://purl.obolibrary.org/obo/XAO_0000397
http://purl.obolibrary.org/obo/XPO_0139928	http://purl.obolibrary.org/obo/XAO_0000421
http://purl.obolibrary.org/obo/XPO_0139929	http://purl.obolibrary.org/obo/XAO_0003236
http://purl.obolibrary.org/obo/XPO_0139930	http://purl.obolibrary.org/obo/XAO_0003266
http://purl.obolibrary.org/obo/XPO_0139931	http://purl.obolibrary.org/obo/XAO_0004033
http://purl.obolibrary.org/obo/XPO_0139932	http://purl.obolibrary.org/obo/XAO_0004043
http://purl.obolibrary.org/obo/XPO_0139933	http://purl.obolibrary.org/obo/XAO_0004032
http://purl.obolibrary.org/obo/XPO_0139934	http://purl.obolibrary.org/obo/XAO_0000065
http://purl.obolibrary.org/obo/XPO_0139935	http://purl.obolibrary.org/obo/XAO_0002000
http://purl.obolibrary.org/obo/XPO_0139936	http://purl.obolibrary.org/obo/XAO_0005243
http://purl.obolibrary.org/obo/XPO_0139937	http://purl.obolibrary.org/obo/XAO_0000452
http://purl.obolibrary.org/obo/XPO_0139938	http://purl.obolibrary.org/obo/XAO_0004304
http://purl.obolibrary.org/obo/XPO_0139939	http://purl.obolibrary.org/obo/XAO_0004623
http://purl.obolibrary.org/obo/XPO_0139940	http://purl.obolibrary.org/obo/XAO_0004397
http://purl.obolibrary.org/obo/XPO_0139942	http://purl.obolibrary.org/obo/XAO_0000228
http://purl.obolibrary.org/obo/XPO_0139943	http://purl.obolibrary.org/obo/XAO_0004107
http://purl.obolibrary.org/obo/XPO_0139944	http://purl.obolibrary.org/obo/XAO_0000407
http://purl.obolibrary.org/obo/XPO_0139945	http://purl.obolibrary.org/obo/XAO_0000148
http://purl.obolibrary.org/obo/XPO_0139946	http://purl.obolibrary.org/obo/XAO_0004349
http://purl.obolibrary.org/obo/XPO_0139947	http://purl.obolibrary.org/obo/XAO_0004351
http://purl.obolibrary.org/obo/XPO_0139948	http://purl.obolibrary.org/obo/XAO_0000143
http://purl.obolibrary.org/obo/XPO_0139949	http://purl.obolibrary.org/obo/XAO_0003044
http://purl.obolibrary.org/obo/XPO_0139950	http://purl.obolibrary.org/obo/XAO_0003158
http://purl.obolibrary.org/obo/XPO_0139951	http://purl.obolibrary.org/obo/XAO_0003155
http://purl.obolibrary.org/obo/XPO_0139952	http://purl.obolibrary.org/obo/XAO_0004534
http://purl.obolibrary.org/obo/XPO_0139953	http://purl.obolibrary.org/obo/XAO_0005089
http://purl.obolibrary.org/obo/XPO_0139954	http://purl.obolibrary.org/obo/XAO_0005113
http://purl.obolibrary.org/obo/XPO_0139955	http://purl.obolibrary.org/obo/XAO_0000295
http://purl.obolibrary.org/obo/XPO_0139956	http://purl.obolibrary.org/obo/XAO_0004213
http://purl.obolibrary.org/obo/XPO_0139957	http://purl.obolibrary.org/obo/XAO_0000284
http://purl.obolibrary.org/obo/XPO_0139958	http://purl.obolibrary.org/obo/XAO_0004285
http://purl.obolibrary.org/obo/XPO_0139959	http://purl.obolibrary.org/obo/XAO_0004283
http://purl.obolibrary.org/obo/XPO_0139960	http://purl.obolibrary.org/obo/XAO_0000110
http://purl.obolibrary.org/obo/XPO_0139961	http://purl.obolibrary.org/obo/XAO_0003035
http://purl.obolibrary.org/obo/XPO_0139962	http://purl.obolibrary.org/obo/XAO_0003032
http://purl.obolibrary.org/obo/XPO_0139963	http://purl.obolibrary.org/obo/XAO_0004307
http://purl.obolibrary.org/obo/XPO_0139964	http://purl.obolibrary.org/obo/XAO_0004089
http://purl.obolibrary.org/obo/XPO_0139965	http://purl.obolibrary.org/obo/XAO_0003046
http://purl.obolibrary.org/obo/XPO_0139966	http://purl.obolibrary.org/obo/XAO_0000417
http://purl.obolibrary.org/obo/XPO_0139967	http://purl.obolibrary.org/obo/XAO_0000418
http://purl.obolibrary.org/obo/XPO_0139968	http://purl.obolibrary.org/obo/XAO_0004027
http://purl.obolibrary.org/obo/XPO_0139969	http://purl.obolibrary.org/obo/XAO_0003149
http://purl.obolibrary.org/obo/XPO_0139970	http://purl.obolibrary.org/obo/XAO_0003140
http://purl.obolibrary.org/obo/XPO_0139971	http://purl.obolibrary.org/obo/XAO_0000087
http://purl.obolibrary.org/obo/XPO_0139972	http://purl.obolibrary.org/obo/XAO_0000095
http://purl.obolibrary.org/obo/XPO_0139973	http://purl.obolibrary.org/obo/XAO_0000259
http://purl.obolibrary.org/obo/XPO_0139974	http://purl.obolibrary.org/obo/XAO_0003100
http://purl.obolibrary.org/obo/XPO_0139975	http://purl.obolibrary.org/obo/XAO_0004091
http://purl.obolibrary.org/obo/XPO_0139976	http://purl.obolibrary.org/obo/XAO_0005127
http://purl.obolibrary.org/obo/XPO_0139977	http://purl.obolibrary.org/obo/XAO_0004062
http://purl.obolibrary.org/obo/XPO_0139978	http://purl.obolibrary.org/obo/XAO_0000319
http://purl.obolibrary.org/obo/XPO_0139979	http://purl.obolibrary.org/obo/XAO_0004416
http://purl.obolibrary.org/obo/XPO_0139980	http://purl.obolibrary.org/obo/XAO_0000280
http://purl.obolibrary.org/obo/XPO_0139981	http://purl.obolibrary.org/obo/XAO_0003241
http://purl.obolibrary.org/obo/XPO_0139982	http://purl.obolibrary.org/obo/XAO_0000078
http://purl.obolibrary.org/obo/XPO_0139983	http://purl.obolibrary.org/obo/XAO_0004052
http://purl.obolibrary.org/obo/XPO_0139984	http://purl.obolibrary.org/obo/XAO_0000046
http://purl.obolibrary.org/obo/XPO_0139985	http://purl.obolibrary.org/obo/XAO_0000396
http://purl.obolibrary.org/obo/XPO_0139986	http://purl.obolibrary.org/obo/XAO_0001001
http://purl.obolibrary.org/obo/XPO_0139987	http://purl.obolibrary.org/obo/XAO_0000099
http://purl.obolibrary.org/obo/XPO_0139988	http://purl.obolibrary.org/obo/XAO_0000169
http://purl.obolibrary.org/obo/XPO_0139989	http://purl.obolibrary.org/obo/XAO_0004038
http://purl.obolibrary.org/obo/XPO_0139990	http://purl.obolibrary.org/obo/XAO_0000100
http://purl.obolibrary.org/obo/XPO_0139991	http://purl.obolibrary.org/obo/XAO_0004083
http://purl.obolibrary.org/obo/XPO_0139992	http://purl.obolibrary.org/obo/XAO_0003150
http://purl.obolibrary.org/obo/XPO_0139993	http://purl.obolibrary.org/obo/XAO_0004578
http://purl.obolibrary.org/obo/XPO_0139994	http://purl.obolibrary.org/obo/XAO_0004454
http://purl.obolibrary.org/obo/XPO_0139995	http://purl.obolibrary.org/obo/XAO_0004485
http://purl.obolibrary.org/obo/XPO_0139996	http://purl.obolibrary.org/obo/XAO_0000174
http://purl.obolibrary.org/obo/XPO_0139997	http://purl.obolibrary.org/obo/XAO_0000401
http://purl.obolibrary.org/obo/XPO_0139998	http://purl.obolibrary.org/obo/XAO_0004011
http://purl.obolibrary.org/obo/XPO_0139999	http://purl.obolibrary.org/obo/XAO_0000113
http://purl.obolibrary.org/obo/XPO_0140000	http://purl.obolibrary.org/obo/XAO_0000005
http://purl.obolibrary.org/obo/XPO_0140001	http://purl.obolibrary.org/obo/XAO_0004134
http://purl.obolibrary.org/obo/XPO_0140002	http://purl.obolibrary.org/obo/XAO_0005095
http://purl.obolibrary.org/obo/XPO_0140003	http://purl.obolibrary.org/obo/XAO_0005114
http://purl.obolibrary.org/obo/XPO_0140004	http://purl.obolibrary.org/obo/XAO_0003210
http://purl.obolibrary.org/obo/XPO_0140005	http://purl.obolibrary.org/obo/XAO_0000318
http://purl.obolibrary.org/obo/XPO_0140006	http://purl.obolibrary.org/obo/XAO_0003216
http://purl.obolibrary.org/obo/XPO_0140007	http://purl.obolibrary.org/obo/XAO_0005309
http://purl.obolibrary.org/obo/XPO_0140008	http://purl.obolibrary.org/obo/XAO_0004002
