id	iri
http://purl.obolibrary.org/obo/XAO_1000052-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100021
http://purl.obolibrary.org/obo/XAO_0004056-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100022
http://purl.obolibrary.org/obo/XAO_0003046-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100023
http://purl.obolibrary.org/obo/XAO_1000076-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100024
http://purl.obolibrary.org/obo/XAO_0000256-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100025
http://purl.obolibrary.org/obo/XAO_0000111-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100026
http://purl.obolibrary.org/obo/XAO_0003084-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100027
http://purl.obolibrary.org/obo/XAO_0003160-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100028
http://purl.obolibrary.org/obo/XAO_1000011-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100029
http://purl.obolibrary.org/obo/XAO_1000033-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100030
http://purl.obolibrary.org/obo/XAO_0000215-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100031
http://purl.obolibrary.org/obo/XAO_0000177-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100032
http://purl.obolibrary.org/obo/XAO_0005145-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100033
http://purl.obolibrary.org/obo/XAO_0005092-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100034
http://purl.obolibrary.org/obo/XAO_0005115-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100035
http://purl.obolibrary.org/obo/XAO_0000258-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100036
http://purl.obolibrary.org/obo/XAO_0003146-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100037
http://purl.obolibrary.org/obo/XAO_1000042-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100038
http://purl.obolibrary.org/obo/XAO_0004180-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100039
http://purl.obolibrary.org/obo/XAO_0003148-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100040
http://purl.obolibrary.org/obo/XAO_1000012-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100041
http://purl.obolibrary.org/obo/XAO_0000387-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100042
http://purl.obolibrary.org/obo/XAO_0000115-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100043
http://purl.obolibrary.org/obo/XAO_1000049-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100044
http://purl.obolibrary.org/obo/XAO_0000420-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100045
http://purl.obolibrary.org/obo/XAO_0000314-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100046
http://purl.obolibrary.org/obo/XAO_0004013-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100047
http://purl.obolibrary.org/obo/XAO_0004012-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100048
http://purl.obolibrary.org/obo/XAO_0003059-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100049
http://purl.obolibrary.org/obo/XAO_0003205-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100050
http://purl.obolibrary.org/obo/XAO_0000396-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100051
http://purl.obolibrary.org/obo/XAO_0000313-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100052
http://purl.obolibrary.org/obo/XAO_0004152-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100053
http://purl.obolibrary.org/obo/XAO_0001011-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100054
http://purl.obolibrary.org/obo/XAO_1000039-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100055
http://purl.obolibrary.org/obo/XAO_0005024-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100056
http://purl.obolibrary.org/obo/XAO_0003126-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100057
http://purl.obolibrary.org/obo/XAO_0000397-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100058
http://purl.obolibrary.org/obo/XAO_0004108-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100059
http://purl.obolibrary.org/obo/XAO_0004059-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100060
http://purl.obolibrary.org/obo/XAO_1000059-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100061
http://purl.obolibrary.org/obo/XAO_0003190-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100062
http://purl.obolibrary.org/obo/XAO_1000026-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100063
http://purl.obolibrary.org/obo/XAO_1000034-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100064
http://purl.obolibrary.org/obo/XAO_0000315-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100065
http://purl.obolibrary.org/obo/XAO_0000000-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100066
http://purl.obolibrary.org/obo/XAO_0000202-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100067
http://purl.obolibrary.org/obo/XAO_0003186-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100068
http://purl.obolibrary.org/obo/XAO_0000143-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100069
http://purl.obolibrary.org/obo/XAO_0003002-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100070
http://purl.obolibrary.org/obo/XAO_1000023-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100071
http://purl.obolibrary.org/obo/XAO_0000090-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100072
http://purl.obolibrary.org/obo/XAO_1000075-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100073
http://purl.obolibrary.org/obo/XAO_1000040-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100074
http://purl.obolibrary.org/obo/XAO_0004244-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100075
http://purl.obolibrary.org/obo/XAO_0000114-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100076
http://purl.obolibrary.org/obo/XAO_0000005-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100077
http://purl.obolibrary.org/obo/XAO_0004620-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100078
http://purl.obolibrary.org/obo/XAO_0000051-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100079
http://purl.obolibrary.org/obo/XAO_0003010-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100080
http://purl.obolibrary.org/obo/XAO_0003007-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100081
http://purl.obolibrary.org/obo/XAO_0004081-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100082
http://purl.obolibrary.org/obo/XAO_0004079-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100083
http://purl.obolibrary.org/obo/XAO_0003001-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100084
http://purl.obolibrary.org/obo/XAO_0000381-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100085
http://purl.obolibrary.org/obo/XAO_1000092-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100086
http://purl.obolibrary.org/obo/XAO_1000082-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100087
http://purl.obolibrary.org/obo/XAO_0003188-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100088
http://purl.obolibrary.org/obo/XAO_0003185-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100089
http://purl.obolibrary.org/obo/XAO_1000089-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100090
http://purl.obolibrary.org/obo/XAO_1000008-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100091
http://purl.obolibrary.org/obo/XAO_0000358-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100092
http://purl.obolibrary.org/obo/XAO_0004010-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100093
http://purl.obolibrary.org/obo/XAO_1000016-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100094
http://purl.obolibrary.org/obo/XAO_1000044-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100095
http://purl.obolibrary.org/obo/XAO_1000047-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100096
http://purl.obolibrary.org/obo/XAO_0000405-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100097
http://purl.obolibrary.org/obo/XAO_0003226-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100098
http://purl.obolibrary.org/obo/XAO_0004322-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100099
http://purl.obolibrary.org/obo/XAO_0000172-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100100
http://purl.obolibrary.org/obo/XAO_1000051-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100101
http://purl.obolibrary.org/obo/XAO_1000058-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100102
http://purl.obolibrary.org/obo/XAO_0003025-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100103
http://purl.obolibrary.org/obo/XAO_0003042-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100104
http://purl.obolibrary.org/obo/XAO_0000050-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100105
http://purl.obolibrary.org/obo/XAO_1000031-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100106
http://purl.obolibrary.org/obo/XAO_0000083-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100107
http://purl.obolibrary.org/obo/XAO_0004290-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100108
http://purl.obolibrary.org/obo/XAO_1000083-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100109
http://purl.obolibrary.org/obo/XAO_0003092-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100110
http://purl.obolibrary.org/obo/XAO_0000429-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100111
http://purl.obolibrary.org/obo/XAO_0004624-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100112
http://purl.obolibrary.org/obo/XAO_1000037-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100113
http://purl.obolibrary.org/obo/XAO_0000178-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100114
http://purl.obolibrary.org/obo/XAO_1000068-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100115
http://purl.obolibrary.org/obo/XAO_0000342-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100116
http://purl.obolibrary.org/obo/XAO_0000341-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100117
http://purl.obolibrary.org/obo/XAO_1000063-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100118
http://purl.obolibrary.org/obo/XAO_1000048-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100119
http://purl.obolibrary.org/obo/XAO_0000142-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100120
http://purl.obolibrary.org/obo/XAO_0004018-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100121
http://purl.obolibrary.org/obo/XAO_1000066-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100122
http://purl.obolibrary.org/obo/XAO_0003064-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100123
http://purl.obolibrary.org/obo/XAO_0004017-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100124
http://purl.obolibrary.org/obo/XAO_1000043-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100125
http://purl.obolibrary.org/obo/XAO_0000088-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100126
http://purl.obolibrary.org/obo/XAO_0004057-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100127
http://purl.obolibrary.org/obo/XAO_0004221-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100128
http://purl.obolibrary.org/obo/XAO_0000440-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100129
http://purl.obolibrary.org/obo/XAO_0000269-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100130
http://purl.obolibrary.org/obo/XAO_1000072-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100131
http://purl.obolibrary.org/obo/XAO_0003075-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100132
http://purl.obolibrary.org/obo/XAO_0003164-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100133
http://purl.obolibrary.org/obo/XAO_0000249-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100134
http://purl.obolibrary.org/obo/XAO_0003028-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100135
http://purl.obolibrary.org/obo/XAO_0003204-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100136
http://purl.obolibrary.org/obo/XAO_0000052-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100137
http://purl.obolibrary.org/obo/XAO_0004423-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100138
http://purl.obolibrary.org/obo/XAO_1000057-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100139
http://purl.obolibrary.org/obo/XAO_0000085-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100140
http://purl.obolibrary.org/obo/XAO_1000054-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100141
http://purl.obolibrary.org/obo/XAO_0005019-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100142
http://purl.obolibrary.org/obo/XAO_0000026-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100143
http://purl.obolibrary.org/obo/XAO_1000001-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100144
http://purl.obolibrary.org/obo/XAO_1000015-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100145
http://purl.obolibrary.org/obo/XAO_0003011-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100146
http://purl.obolibrary.org/obo/XAO_0000291-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100147
http://purl.obolibrary.org/obo/XAO_0000370-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100148
http://purl.obolibrary.org/obo/XAO_1000022-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100149
http://purl.obolibrary.org/obo/XAO_0000267-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100150
http://purl.obolibrary.org/obo/XAO_0003043-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100151
http://purl.obolibrary.org/obo/XAO_0000125-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100152
http://purl.obolibrary.org/obo/XAO_1000050-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100153
http://purl.obolibrary.org/obo/XAO_1000036-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100154
http://purl.obolibrary.org/obo/XAO_0000392-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100155
http://purl.obolibrary.org/obo/XAO_0000232-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100156
http://purl.obolibrary.org/obo/XAO_0004101-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100157
http://purl.obolibrary.org/obo/XAO_0004597-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100158
http://purl.obolibrary.org/obo/XAO_1000038-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100159
http://purl.obolibrary.org/obo/XAO_1000056-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100160
http://purl.obolibrary.org/obo/XAO_0000015-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100161
http://purl.obolibrary.org/obo/XAO_0005026-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100162
http://purl.obolibrary.org/obo/XAO_0004542-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100163
http://purl.obolibrary.org/obo/XAO_0004609-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100164
http://purl.obolibrary.org/obo/XAO_0004563-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100165
http://purl.obolibrary.org/obo/XAO_0000058-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100166
http://purl.obolibrary.org/obo/XAO_0003047-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100167
http://purl.obolibrary.org/obo/XAO_0000001-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100168
http://purl.obolibrary.org/obo/XAO_0000010-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100169
http://purl.obolibrary.org/obo/XAO_0000307-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100170
http://purl.obolibrary.org/obo/XAO_0005032-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100171
http://purl.obolibrary.org/obo/XAO_0003054-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100172
http://purl.obolibrary.org/obo/XAO_0004578-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100173
http://purl.obolibrary.org/obo/XAO_0003056-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100174
http://purl.obolibrary.org/obo/XAO_0004272-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100175
http://purl.obolibrary.org/obo/XAO_0004119-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100176
http://purl.obolibrary.org/obo/XAO_0003035-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100177
http://purl.obolibrary.org/obo/XAO_0003032-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100178
http://purl.obolibrary.org/obo/XAO_0003123-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100179
http://purl.obolibrary.org/obo/XAO_1000060-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100180
http://purl.obolibrary.org/obo/XAO_1000067-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100181
http://purl.obolibrary.org/obo/XAO_0003066-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100182
http://purl.obolibrary.org/obo/XAO_0000094-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100183
http://purl.obolibrary.org/obo/XAO_0000431-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100184
http://purl.obolibrary.org/obo/XAO_0000179-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100185
http://purl.obolibrary.org/obo/XAO_0004529-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100186
http://purl.obolibrary.org/obo/XAO_0004311-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100187
http://purl.obolibrary.org/obo/XAO_0005166-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100188
http://purl.obolibrary.org/obo/XAO_0005135-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100189
http://purl.obolibrary.org/obo/XAO_0000423-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100190
http://purl.obolibrary.org/obo/XAO_0004094-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100191
http://purl.obolibrary.org/obo/XAO_0003045-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100192
http://purl.obolibrary.org/obo/XAO_0004555-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100193
http://purl.obolibrary.org/obo/XAO_0004583-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100194
http://purl.obolibrary.org/obo/XAO_0005051-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100195
http://purl.obolibrary.org/obo/XAO_0003023-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100196
http://purl.obolibrary.org/obo/XAO_0004254-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100197
http://purl.obolibrary.org/obo/XAO_0005161-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100198
http://purl.obolibrary.org/obo/XAO_0004455-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100199
http://purl.obolibrary.org/obo/XAO_0003191-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100200
http://purl.obolibrary.org/obo/XAO_0003165-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100201
http://purl.obolibrary.org/obo/XAO_0000113-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100202
http://purl.obolibrary.org/obo/XAO_0003247-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100203
http://purl.obolibrary.org/obo/XAO_0000159-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100204
http://purl.obolibrary.org/obo/XAO_0004294-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100205
http://purl.obolibrary.org/obo/XAO_0004575-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100206
http://purl.obolibrary.org/obo/XAO_0004060-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100207
http://purl.obolibrary.org/obo/XAO_0000338-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100208
http://purl.obolibrary.org/obo/XAO_1000027-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100209
http://purl.obolibrary.org/obo/XAO_0004162-abnormalAnatomicalEntity.tsv	http://purl.obolibrary.org/obo/XPO_0100210
